pl_name,hostname,disposition,disp_refname,discoverymethod,disc_facility,soltype,pl_refname,st_refname,sy_refname,rastr,decstr,rowupdate,pl_pubdate,releasedate,default_flag,sy_snum,sy_pnum,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masslim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,flux__sum_values,flux__median,flux__mean,flux__length,flux__standard_deviation,flux__variance,flux__root_mean_square,flux__maximum,flux__absolute_maximum,flux__minimum
EPIC 211964025.01,EPIC 211964025,FALSE POSITIVE,Yu et al. 2018,Transit,K2,Published Candidate,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m20.71s,+19d41m12.04s,2019-02-26,2018-07,2019-02-26,1,1.0,0.0,2018.0,0.0,7.219626,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,8075.0,118.55,-125.27,0.0,2.55977,0.082544,-0.087627,0.0,1.96,0.0,3.91392,0.092715,-0.057662,0.0,130.0862865,19.6866788,189.453,2.147,-2.101,7.6921,0.023,-0.023,7.275,0.023,-0.023,7.65321,0.000454,-0.000454,3540.3526334935887,1.0000042025558598,1.0000996139812397,3540.0,0.0012945251503304,1.675795364838014e-06,1.000100451795113,1.00622550390074,1.00622550390074,0.9936848134617944
EPIC 211964332.01,EPIC 211964332,CANDIDATE,Yu et al. 2018,Transit,K2,Published Candidate,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m48.84s,+19d41m28.40s,2019-02-26,2018-07,2019-02-26,1,1.0,0.0,2018.0,0.0,7.220537,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,5420.0,160.0,-160.0,0.0,0.932,0.035,-0.035,0.0,0.88,0.0,4.435,0.053,-0.053,0.0,129.7034817,19.6912228,657.667,25.66,-25.66,14.605,0.08,-0.08,12.62,0.027,-0.027,14.5248,0.000291,-0.000291,3620.0209765757054,0.9999932026296532,1.0000057946341727,3620.0,0.0004492193098877,2.0179798837603197e-07,1.000005895532577,1.0021637899595972,1.0021637899595972,0.9977636286628075
EPIC 211964555.01,EPIC 211964555,FALSE POSITIVE,Yu et al. 2018,Transit,K2,Published Candidate,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m39.25s,+19d41m39.83s,2019-02-26,2018-07,2019-02-26,1,1.0,0.0,2018.0,0.0,7.220943,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,3092.0,159.0,-159.0,0.0,0.292863,0.025655,-0.025655,0.0,0.268495,0.0,4.93367,0.020999,-0.020999,0.0,129.6635506,19.6943963,319.814,4.6875,-4.574,19.93,0.2,-0.2,13.868,0.048,-0.048,18.1083,0.002538,-0.002538,3631.805682379275,1.0003126291640596,0.9999464984524437,3632.0,0.0150445523649916,0.0002263385558629,1.0000596673814846,1.0750419342007989,1.0750419342007989,0.9256802048463714
EPIC 211965883.01,EPIC 211965883,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h04m37.69s,+19d42m51.89s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2016.0,0.0,10.55532,0.00048,-0.00048,0.0,2.64,0.38,-1.68,0.0,0.236,0.034,-0.15,0.0,0.0,5298.0,114.835,-111.925,0.0,0.623,0.042,-0.044,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,136.1570235,19.7144139,209.555,1.4845,-1.4845,15.71,0.2,-0.2,11.361,0.018,-0.018,14.0872,0.000444,-0.000444,3442.0275504190267,0.999989949579867,1.000008004189142,3442.0,0.0006266653866907,3.9270950687622004e-07,1.0000082005423043,1.002865810936096,1.002865810936096,0.997581538276936
EPIC 211970234.01,EPIC 211970234,FALSE POSITIVE,Dressing et al. 2017,Transit,K2,Published Candidate,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h04m21.06s,+19d46m48.49s,2017-12-14,2017-11,2017-12-14,1,1.0,0.0,2017.0,0.0,1.4835,4e-05,-3e-05,0.0,1.41,0.32,-0.3,0.0,0.126,0.029,-0.027,0.0,0.0,3200.0,157.0,-157.0,0.0,0.317944,0.010886,-0.010886,0.0,0.297189,0.0,4.9064,0.001133,-0.001133,0.0,136.0877307,19.7801355,162.067,3.119,-3.005,13.423,0.092,-0.092,12.987,0.027,-0.027,16.9002,0.001025,-0.001025,3419.1617490709705,1.0003469518255388,0.9997548973891728,3420.0,0.0134446804845142,0.0001807594333306,0.9998452951766916,1.0674245317156237,1.0674245317156237,0.93516487592696
EPIC 211972086.01,EPIC 211972086,FALSE POSITIVE,Rizzuto et al. 2017,Transit,K2,Published Candidate,<a refstr=RIZZUTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..224R/abstract target=ref>Rizzuto et al. 2017</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h50m49.80s,+19d48m36.35s,2017-12-14,2017-12,2017-12-14,1,1.0,0.0,2017.0,0.0,6.0162,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,3249.0,157.0,-157.0,0.0,0.400314,0.012971,-0.012971,0.0,0.391835,0.0,4.82637,0.004781,-0.004781,0.0,132.7075113,19.8100975,186.063,3.097,-2.998,13.423,0.092,-0.092,12.651,0.022,-0.022,16.5341,0.000982,-0.000982,3342.537758229263,1.000152394218145,1.000460268850423,3341.0,0.0085719248211847,7.347789514004312e-05,1.00049699022206,1.0410553629783632,1.0410553629783632,0.9586897925075428
EPIC 211972627.01,EPIC 211972627,CANDIDATE,Yu et al. 2018,Transit,K2,Published Candidate,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m10.27s,+19d49m06.80s,2019-02-26,2018-07,2019-02-26,1,1.0,0.0,2018.0,0.0,1.092845,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,5620.0,70.0,-70.0,0.0,0.951,0.013,-0.013,0.0,0.88,0.0,4.468,0.032,-0.032,0.0,130.2927863,19.8185555,183.013,2.12,-2.072,11.496,0.046,-0.046,9.753,0.02,-0.02,11.3111,0.001206,-0.001206,108194.162246048,1.0000000343724005,1.000001499584524,108194.0,0.0002594897043341,6.73349066554444e-08,1.0000015332519263,1.0012973365978797,1.0012973365978797,0.998706771352241
EPIC 211972681.01,EPIC 211972681,CANDIDATE,Yu et al. 2018,Transit,K2,Published Candidate,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m05.78s,+19d49m10.20s,2019-02-26,2018-07,2019-02-26,1,1.0,0.0,2018.0,0.0,1.092673,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,5140.0,160.0,-160.0,0.0,0.783,0.025,-0.025,0.0,0.88,0.0,4.557,0.035,-0.035,0.0,130.0240979,19.8194993,621.412,24.005,-22.314,15.548,0.183,-0.183,13.093,0.027,-0.027,15.364,0.000576,-0.000576,3619.092217771146,1.0000044997700366,1.0000254815615215,3619.0,0.0007085025073549,5.01975802928306e-07,1.000025732542996,1.0034927990641227,1.0034927990641227,0.9964957946929822
EPIC 211972837.01,EPIC 211972837,FALSE POSITIVE,Yu et al. 2018,Transit,K2,Published Candidate,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h39m54.61s,+19d49m18.86s,2019-02-26,2018-07,2019-02-26,1,1.0,0.0,2018.0,0.0,1.092917,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,7226.47,170.12,-106.25,0.0,1.78223,0.114302,-0.175899,0.0,1.62,0.0,4.14565,0.095938,-0.121463,0.0,129.977531,19.8219052,1129.3,78.68,-69.29,12.899,0.092,-0.092,12.171,0.023,-0.023,12.828,0.001787,-0.001787,3322.7184696996,1.0018252431957544,1.0029334348625416,3313.0,0.091152387567166,0.0083087577591948,1.007067144000027,1.6008600021477888,1.6008600021477888,0.4291192096120632
EPIC 211978865.01,EPIC 211978865,CANDIDATE,Petigura et al. 2018,Transit,K2,Published Candidate,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h15m35.47s,+19d54m53.36s,2017-12-14,2018-01,2017-12-14,1,1.0,0.0,2018.0,0.0,0.907765,1.7e-05,-1.7e-05,0.0,77.0,39.8,-36.6,0.0,6.87,3.55,-3.27,0.0,0.0,5298.0,114.835,-111.925,0.0,1.21,0.052,-0.045,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,123.8977875,19.9148217,1250.39,4.6875,-4.574,14.538,0.103,-0.103,13.157,0.035,-0.035,14.5743,0.000622,-0.000622,3440.362059515948,0.9998790957715402,0.9992338250118932,3443.0,0.0039371825853918,1.5501406710712505e-05,0.9992415816280912,1.0144570600544522,1.0144570600544522,0.980370191562339
EPIC 211987231.01,EPIC 211987231,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h09m31.90s,+20d02m54.01s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2016.0,0.0,17.035203,3.5e-05,-3.4e-05,0.0,53.0,24.0,-30.0,0.0,4.7,2.1,-3.0,0.0,0.0,5298.0,114.835,-111.925,0.0,1.51,0.52,-0.56,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,137.3828987,20.048337,293.633,4.6875,-4.574,11.92,0.046,-0.046,10.34,0.023,-0.023,11.8939,0.003273,-0.003273,3425.197962526403,1.0001101702045392,1.000057799277782,3425.0,0.0010953364885741,1.199762023202022e-06,1.0000583991239431,1.005538174647978,1.005538174647978,0.9958016692982912
EPIC 211988320.01,EPIC 211988320,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h04m21.19s,+20d03m55.43s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2017.0,0.0,63.8432,0.0056,-0.0056,0.0,2.78,0.51,-0.38,0.0,0.248,0.045,-0.034,0.0,0.0,5298.0,114.835,-111.925,0.0,0.594,0.1,-0.03,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,136.0883061,20.065397,202.801,1.533,-1.533,14.822,0.092,-0.092,11.36,0.02,-0.02,14.1298,0.000338,-0.000338,3426.993705963152,0.9999989951435614,0.9999981633974764,3427.0,0.0003933798099076,1.5474767484301538e-07,0.999998240771453,1.0018421939220656,1.0018421939220656,0.998035836976615
EPIC 211993818.01,HIP 41232,CANDIDATE,Mayo et al. 2018,Transit,K2,Published Candidate,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h24m49.18s,+20d09m10.67s,2018-02-15,2018-03,2018-02-15,1,1.0,0.0,2016.0,0.0,8.986648,6.8e-05,-6.7e-05,0.0,143.0368808,107.93942367,-50.3706854,0.0,12.76,9.63,-4.49,0.0,0.0,5265.0,50.0,-50.0,0.0,4.260594,0.677643,-0.517034,0.0,0.88,0.0,3.2,0.1,-0.1,0.0,126.2049365,20.1529633,322.628,5.3445,-5.3445,7.34477,0.023,-0.023,5.495,0.024,-0.024,7.15841,0.000183,-0.000183,3409.9936519324256,1.0000029575842024,0.9999981383966058,3410.0,0.0005961536139434,3.553991314178047e-07,0.9999983160964864,1.0029329515489038,1.0029329515489038,0.9972799835125018
EPIC 211995325.01,EPIC 211995325,CANDIDATE,Adams et al. 2016,Transit,K2,Published Candidate,<a refstr=ADAMS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...47A/abstract target=ref>Adams et al. 2016</a>,<a refstr=ADAMS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...47A/abstract target=ref>Adams et al. 2016</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h44m49.78s,+20d10m39.41s,2016-06-09,2016-08,2016-06-09,1,1.0,0.0,2016.0,0.0,0.279258,0.00015,-0.00015,0.0,8.41,3.31,-3.31,0.0,0.75,0.295,-0.295,0.0,0.0,4071.0,114.835,-111.925,0.0,0.62,0.22,-0.22,0.0,0.88,0.0,4.838,0.0748335,-0.0753969999999999,0.0,131.2074245,20.1776135,163.746,13.55,-11.652,13.423,0.092,-0.092,14.987,0.119,-0.119,19.4138,0.003515,-0.003515,3436.996965931436,1.000062276618065,1.000290153065028,3436.0,0.0191853268923916,0.0003680767679679,1.0004741211479808,1.0816704005255109,1.0816704005255109,0.920880658043672
EPIC 211995398.01,EPIC 211995398,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h14m37.51s,+20d10m44.80s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2016.0,0.0,32.5795,0.0023,-0.0022,0.0,10.44,0.9,-1.14,0.0,0.9314,0.08,-0.102,0.0,0.0,5298.0,114.835,-111.925,0.0,0.633,0.044,-0.061,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,123.6562874,20.17911,738.829,46.714,-41.567,17.192,0.046,-0.046,13.908,0.023,-0.023,16.7046,0.000688,-0.000688,3413.1521496679607,1.0000182843335317,1.0000445794514974,3413.0,0.0020716831936294,4.29187125476674e-06,1.0000467252891625,1.009610339508672,1.009610339508672,0.9897032685002738
EPIC 211997641.01,EPIC 211997641,CANDIDATE,Yu et al. 2018,Transit,K2,Published Candidate,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h07m36.60s,+20d12m54.40s,2019-02-26,2018-07,2019-02-26,1,1.0,0.0,2018.0,0.0,1.744546,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,6530.0,350.0,-350.0,0.0,2.316,0.133,-0.133,0.0,0.88,0.0,3.921,0.049,-0.049,0.0,136.9025177,20.21511,1006.1,60.67,-54.269,13.227,0.103,-0.103,11.432,0.024,-0.024,12.866,0.000793,-0.000793,3200.6039713453456,1.0012810922728157,0.980877711107982,3263.0,0.4086975711822687,0.1670337046902855,1.0626169530168053,3.996488302706936,3.996488302706936,-1.967797012378269
EPIC 212002525.01,EPIC 212002525,FALSE POSITIVE,Rizzuto et al. 2017,Transit,K2,Published Candidate,<a refstr=RIZZUTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..224R/abstract target=ref>Rizzuto et al. 2017</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h39m41.99s,+20d17m44.91s,2017-12-14,2017-12,2017-12-14,1,1.0,0.0,2017.0,0.0,11.6158,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,3189.0,157.0,-157.0,0.0,0.339085,0.01274,-0.01274,0.0,0.32159,0.0,4.88475,0.002753,-0.002753,0.0,129.9249754,20.2958096,188.025,4.891,-4.654,19.15,0.2,-0.2,13.136,0.035,-0.035,17.0811,0.002168,-0.002168,3367.252268703492,1.000017187358434,1.000372034671269,3366.0,0.0076112350631162,5.793089918601083e-05,1.0004009889296996,1.0377122004312418,1.0377122004312418,0.9635183913885548
EPIC 212008766.02,K2-274,CANDIDATE,Castro-Gonz&aacute;lez et al. 2022,Transit,K2,Published Candidate,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h37m07.77s,+20d23m57.30s,2022-04-18,2022-01,2022-04-18,1,1.0,1.0,2022.0,0.0,74.8,0.00041,-0.00041,-1.0,4.34,0.81,-0.66,0.0,0.38718953,0.07226348,-0.05888136,0.0,0.0,5044.0,43.0,-42.0,0.0,0.7,0.01,-0.01,0.0,0.79,0.0,4.64,0.01,-0.01,0.0,129.2823699,20.3992512,228.327,4.823,-4.631,13.181,0.114,-0.114,10.986,0.019,-0.019,12.8852,0.000295,-0.000295,3406.9605858374234,0.9999926062336624,0.9999884314169132,3407.0,0.0002035408135422,4.1428862777422015e-08,0.999988452131584,1.000937241069774,1.000937241069774,0.9989876693768932
EPIC 212009150.01,EPIC 212009150,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h27m20.61s,+20d24m19.98s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2019.0,0.0,6.83292,0.00069,-0.0006,0.0,1.3,0.26,-1.19,0.0,0.12,0.023,-0.106,0.0,0.0,5298.0,114.835,-111.925,0.0,0.18,0.018,-0.012,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,126.8358869,20.4055501,100.558,1.273,-1.2419,17.33,0.2,-0.2,12.62,0.024,-0.024,16.2824,0.001066,-0.001066,3431.133091045785,0.9999795995352502,1.0000387907449098,3431.0,0.0013706928664689,1.8787989341889596e-06,1.000039730107497,1.0067133234422527,1.0067133234422527,0.9946093634882271
EPIC 212009427.01,EPIC 212009427,FALSE POSITIVE,Rizzuto et al. 2017,Transit,K2,Published Candidate,<a refstr=RIZZUTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..224R/abstract target=ref>Rizzuto et al. 2017</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h31m29.83s,+20d24m37.32s,2017-12-14,2017-12,2017-12-14,1,1.0,0.0,2016.0,0.0,0.77845,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,3859.0,122.0,-122.0,0.0,0.779314,0.052,-0.045,0.0,0.595,0.0,4.42916,0.0748335,-0.0753969999999999,0.0,127.8743087,20.4103659,183.229,1.203,-1.187,14.734,0.16,-0.16,10.767,0.02,-0.02,14.0006,0.0011,-0.0011,107930.57607664468,0.9999960801978328,0.9999590130786556,107935.0,0.0019540729791856,3.818401207983564e-06,0.9999609223556922,1.0097762516919595,1.0097762516919595,0.9902194697234528
EPIC 212009702.01,EPIC 212009702,FALSE POSITIVE,Yu et al. 2018,Transit,K2,Published Candidate,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h04m52.71s,+20d24m54.45s,2019-02-26,2018-07,2019-02-26,1,1.0,0.0,2018.0,0.0,0.923861,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,6235.06,90.36,-142.19,0.0,1.90631,0.094692,-0.094755,0.0,1.21,0.0,3.96046,0.079824,-0.0798,0.0,136.2196232,20.4151247,1072.93,29.23,-27.74,13.503,0.103,-0.103,12.028,0.019,-0.019,13.1598,0.00273,-0.00273,3423.524763358757,1.0160581147033194,0.9963692559251328,3436.0,0.0779706491039674,0.006079422121694,0.9994153872512156,1.4054856240071332,1.4054856240071332,0.6300186361258495
